Sport,Game_Date,Event,BetType,Is_Live,Fetched_At,Url,Source,Selection,Moneyline
NCAAB,2025-11-22 00:00:00+00:00,DET vs ST FRANCIS PA RED FLASH,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-psshen-stfpa-2025-11-23,Polymarket,DET,109
NCAAB,2025-11-22 00:00:00+00:00,DET vs ST FRANCIS PA RED FLASH,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-psshen-stfpa-2025-11-23,Polymarket,ST FRANCIS PA RED FLASH,-109
NCAAB,2025-11-23 00:00:00+00:00,CAR vs SOUTH DAKOTA COYOTES,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-scarst-sdak-2025-11-24,Polymarket,CAR,122
NCAAB,2025-11-23 00:00:00+00:00,CAR vs SOUTH DAKOTA COYOTES,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-scarst-sdak-2025-11-24,Polymarket,SOUTH DAKOTA COYOTES,-122
NCAAB,2025-11-23 00:00:00+00:00,FLA vs PHI,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-soumis-pvam-2025-11-24,Polymarket,FLA,102
NCAAB,2025-11-23 00:00:00+00:00,FLA vs PHI,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-soumis-pvam-2025-11-24,Polymarket,PHI,-102
NCAAB,2025-11-27 00:00:00+00:00,CAR vs CLEMSON TIGERS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-clmsn-wcar-2025-11-28,Polymarket,CAR,100
NCAAB,2025-11-27 00:00:00+00:00,CAR vs CLEMSON TIGERS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-clmsn-wcar-2025-11-28,Polymarket,CLEMSON TIGERS,100
NCAAB,2025-11-27 00:00:00+00:00,HOLY CROSS CRUSADERS vs PURDUE FORT WAYNE MASTODONS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-holy-ipfw-2025-11-28,Polymarket,HOLY CROSS CRUSADERS,-102
NCAAB,2025-11-27 00:00:00+00:00,HOLY CROSS CRUSADERS vs PURDUE FORT WAYNE MASTODONS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-holy-ipfw-2025-11-28,Polymarket,PURDUE FORT WAYNE MASTODONS,102
NCAAB,2025-11-27 00:00:00+00:00,HOU vs MIN,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-hou-arkst-2025-11-28,Polymarket,HOU,106
NCAAB,2025-11-27 00:00:00+00:00,HOU vs MIN,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-hou-arkst-2025-11-28,Polymarket,MIN,-106
NCAAB,2025-11-28 00:00:00+00:00,ATL vs SJS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-maslow-liub-2025-11-29,Polymarket,ATL,100
NCAAB,2025-11-28 00:00:00+00:00,ATL vs SJS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-maslow-liub-2025-11-29,Polymarket,SJS,100
NCAAB,2025-11-28 00:00:00+00:00,BELLARMINE KNIGHTS vs NORTHERN ILLINOIS HUSKIES,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-bella-nill-2025-11-29,Polymarket,BELLARMINE KNIGHTS,100
NCAAB,2025-11-28 00:00:00+00:00,BELLARMINE KNIGHTS vs NORTHERN ILLINOIS HUSKIES,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-bella-nill-2025-11-29,Polymarket,NORTHERN ILLINOIS HUSKIES,100
NCAAB,2025-11-28 00:00:00+00:00,IND vs NJ,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-eureka-indst-2025-11-29,Polymarket,IND,-111
NCAAB,2025-11-28 00:00:00+00:00,IND vs NJ,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-eureka-indst-2025-11-29,Polymarket,NJ,111
EuroLeague,2025-12-03 00:00:00+00:00,FENERBAHCE vs OLYMPIACOS B C,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/euroleague-olympiac-fenerbah-2025-12-04,Polymarket,FENERBAHCE,119
EuroLeague,2025-12-03 00:00:00+00:00,FENERBAHCE vs OLYMPIACOS B C,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/euroleague-olympiac-fenerbah-2025-12-04,Polymarket,OLYMPIACOS B C,-119
NCAAB,2025-12-08 00:00:00+00:00,ATL vs BISMARCK STATE MYSTICS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-myst-ndak-2025-12-09,Polymarket,ATL,-182
NCAAB,2025-12-08 00:00:00+00:00,ATL vs BISMARCK STATE MYSTICS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-myst-ndak-2025-12-09,Polymarket,BISMARCK STATE MYSTICS,182
NCAAB,2025-12-12 00:00:00+00:00,DELAWARE FIGHTIN BLUE HENS vs RIDER BRONCS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-rider-del-2025-12-13,Polymarket,DELAWARE FIGHTIN BLUE HENS,108
NCAAB,2025-12-12 00:00:00+00:00,DELAWARE FIGHTIN BLUE HENS vs RIDER BRONCS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-rider-del-2025-12-13,Polymarket,RIDER BRONCS,-108
NCAAB,2025-12-26 00:00:00+00:00,ATL vs HOWARD BISON,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-howrd-ncw-2025-12-27,Polymarket,ATL,122
NCAAB,2025-12-26 00:00:00+00:00,ATL vs HOWARD BISON,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-howrd-ncw-2025-12-27,Polymarket,HOWARD BISON,-122
NCAAB,2025-12-31 00:00:00+00:00,GSW vs UC RIVERSIDE HIGHLANDERS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-ucrvs-hawaii-2026-01-01,Polymarket,GSW,-102
NCAAB,2025-12-31 00:00:00+00:00,GSW vs UC RIVERSIDE HIGHLANDERS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-ucrvs-hawaii-2026-01-01,Polymarket,UC RIVERSIDE HIGHLANDERS,102
NCAAB,2026-01-02 00:00:00+00:00,ATL vs MICHIGAN STATE SPARTANS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-mst-mdes-2026-01-03,Polymarket,ATL,100
NCAAB,2026-01-02 00:00:00+00:00,ATL vs MICHIGAN STATE SPARTANS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-mst-mdes-2026-01-03,Polymarket,MICHIGAN STATE SPARTANS,100
NCAAB,2026-01-06 00:00:00+00:00,GRAND CANYON ANTELOPES vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-utahst-gcan-2026-01-07,Polymarket,GRAND CANYON ANTELOPES,-106
NCAAB,2026-01-06 00:00:00+00:00,GRAND CANYON ANTELOPES vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-utahst-gcan-2026-01-07,Polymarket,UTA,106
NCAAB,2026-01-07 00:00:00+00:00,UNLV RUNNIN REBELS vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-unlv-utahst-2026-01-08,Polymarket,UNLV RUNNIN REBELS,-113
NCAAB,2026-01-07 00:00:00+00:00,UNLV RUNNIN REBELS vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-unlv-utahst-2026-01-08,Polymarket,UTA,113
NCAAB,2026-01-08 00:00:00+00:00,COL vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-utahst-colst-2026-01-09,Polymarket,COL,106
NCAAB,2026-01-08 00:00:00+00:00,COL vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-utahst-colst-2026-01-09,Polymarket,UTA,-106
NCAAB,2026-01-10 00:00:00+00:00,SAN DIEGO STATE AZTECS vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-sdst-utahst-2026-01-11,Polymarket,SAN DIEGO STATE AZTECS,100
NCAAB,2026-01-10 00:00:00+00:00,SAN DIEGO STATE AZTECS vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-sdst-utahst-2026-01-11,Polymarket,UTA,100
NCAAB,2026-01-11 00:00:00+00:00,NEW MEXICO LOBOS vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-utahst-nmx-2026-01-12,Polymarket,NEW MEXICO LOBOS,102
NCAAB,2026-01-11 00:00:00+00:00,NEW MEXICO LOBOS vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-utahst-nmx-2026-01-12,Polymarket,UTA,-102
NCAAB,2026-01-13 00:00:00+00:00,FRESNO STATE BULLDOGS vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-frest-utahst-2026-01-14,Polymarket,FRESNO STATE BULLDOGS,-113
NCAAB,2026-01-13 00:00:00+00:00,FRESNO STATE BULLDOGS vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-frest-utahst-2026-01-14,Polymarket,UTA,113
NCAAB,2026-01-14 00:00:00+00:00,MEM vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-mphs-utahst-2026-01-15,Polymarket,MEM,100
NCAAB,2026-01-14 00:00:00+00:00,MEM vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-mphs-utahst-2026-01-15,Polymarket,UTA,100
NCAAB,2026-01-15 00:00:00+00:00,DEN vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-boise-utahst-2026-01-16,Polymarket,DEN,108
NCAAB,2026-01-15 00:00:00+00:00,DEN vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-boise-utahst-2026-01-16,Polymarket,UTA,-108
NCAAB,2026-01-18 00:00:00+00:00,GRAND CANYON ANTELOPES vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-gcan-utahst-2026-01-19,Polymarket,GRAND CANYON ANTELOPES,100
NCAAB,2026-01-18 00:00:00+00:00,GRAND CANYON ANTELOPES vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-gcan-utahst-2026-01-19,Polymarket,UTA,100
NCAAB,2026-01-19 00:00:00+00:00,GRAND CANYON ANTELOPES vs SAN DIEGO STATE AZTECS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-sdst-gcan-2026-01-20,Polymarket,GRAND CANYON ANTELOPES,120
NCAAB,2026-01-19 00:00:00+00:00,GRAND CANYON ANTELOPES vs SAN DIEGO STATE AZTECS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-sdst-gcan-2026-01-20,Polymarket,SAN DIEGO STATE AZTECS,-120
NCAAB,2026-01-19 00:00:00+00:00,OREGON STATE BEAVERS vs ST MARY S GAELS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-oregst-stmry-2026-01-20,Polymarket,OREGON STATE BEAVERS,118
NCAAB,2026-01-19 00:00:00+00:00,OREGON STATE BEAVERS vs ST MARY S GAELS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-oregst-stmry-2026-01-20,Polymarket,ST MARY S GAELS,-118
NCAAB,2026-01-20 00:00:00+00:00,NEW MEXICO LOBOS vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-nmx-utahst-2026-01-21,Polymarket,NEW MEXICO LOBOS,100
NCAAB,2026-01-20 00:00:00+00:00,NEW MEXICO LOBOS vs UTA,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-nmx-utahst-2026-01-21,Polymarket,UTA,100
NCAAB,2026-01-21 00:00:00+00:00,ATL vs CAR,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-mdes-ncc-2026-01-22,Polymarket,ATL,270
NCAAB,2026-01-21 00:00:00+00:00,ATL vs CAR,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-mdes-ncc-2026-01-22,Polymarket,CAR,-270
NCAAB,2026-01-23 00:00:00+00:00,ATL vs LITTLE ROCK TROJANS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-arlr-tmrt-2026-01-24,Polymarket,ATL,100
NCAAB,2026-01-23 00:00:00+00:00,ATL vs LITTLE ROCK TROJANS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-arlr-tmrt-2026-01-24,Polymarket,LITTLE ROCK TROJANS,-100
NCAAB,2026-01-23 00:00:00+00:00,BKN vs CAR,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-delst-ncc-2026-01-24,Polymarket,BKN,102
NCAAB,2026-01-23 00:00:00+00:00,BKN vs CAR,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-delst-ncc-2026-01-24,Polymarket,CAR,-102
NCAAB,2026-01-23 00:00:00+00:00,BOS vs SOUTHERN ILLINOIS SALUKIS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-sill-belm-2026-01-24,Polymarket,BOS,-107
NCAAB,2026-01-23 00:00:00+00:00,BOS vs SOUTHERN ILLINOIS SALUKIS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-sill-belm-2026-01-24,Polymarket,SOUTHERN ILLINOIS SALUKIS,107
NCAAB,2026-01-23 00:00:00+00:00,CENTRAL ARKANSAS BEARS vs DET,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-cark-nal-2026-01-24,Polymarket,CENTRAL ARKANSAS BEARS,-100
NCAAB,2026-01-23 00:00:00+00:00,CENTRAL ARKANSAS BEARS vs DET,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-cark-nal-2026-01-24,Polymarket,DET,100
NCAAB,2026-01-23 00:00:00+00:00,DET vs NORTHWESTERN STATE DEMONS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-txamc-nwst-2026-01-24,Polymarket,DET,-124
NCAAB,2026-01-23 00:00:00+00:00,DET vs NORTHWESTERN STATE DEMONS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-txamc-nwst-2026-01-24,Polymarket,NORTHWESTERN STATE DEMONS,124
NCAAB,2026-01-23 00:00:00+00:00,FLA vs GARDNER WEBB RUNNIN BULLDOGS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-gardwb-hpnt-2026-01-24,Polymarket,FLA,-324
NCAAB,2026-01-23 00:00:00+00:00,FLA vs GARDNER WEBB RUNNIN BULLDOGS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-gardwb-hpnt-2026-01-24,Polymarket,GARDNER WEBB RUNNIN BULLDOGS,324
NCAAB,2026-01-23 00:00:00+00:00,GRAMBLING STATE TIGERS vs NJ,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-msvlst-grmbst-2026-01-24,Polymarket,GRAMBLING STATE TIGERS,-102
NCAAB,2026-01-23 00:00:00+00:00,GRAMBLING STATE TIGERS vs NJ,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-msvlst-grmbst-2026-01-24,Polymarket,NJ,102
NCAAB,2026-01-23 00:00:00+00:00,HOU vs MIN,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-tarl-abchr-2026-01-24,Polymarket,HOU,100
NCAAB,2026-01-23 00:00:00+00:00,HOU vs MIN,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-tarl-abchr-2026-01-24,Polymarket,MIN,100
NCAAB,2026-01-23 00:00:00+00:00,IND vs WESTERN ILLINOIS LEATHERNECKS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-will-usi-2026-01-24,Polymarket,IND,-1983
NCAAB,2026-01-23 00:00:00+00:00,IND vs WESTERN ILLINOIS LEATHERNECKS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-will-usi-2026-01-24,Polymarket,WESTERN ILLINOIS LEATHERNECKS,1983
NCAAB,2026-01-23 00:00:00+00:00,JAX vs OKC,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-sala-marsh-2026-01-24,Polymarket,JAX,102
NCAAB,2026-01-23 00:00:00+00:00,JAX vs OKC,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-sala-marsh-2026-01-24,Polymarket,OKC,-102
AHL,2026-01-24 00:00:00+00:00,CHA vs HERSHEY BEARS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/ahl-cha-her-2026-01-25,Polymarket,CHA,-117
AHL,2026-01-24 00:00:00+00:00,CHA vs HERSHEY BEARS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/ahl-cha-her-2026-01-25,Polymarket,HERSHEY BEARS,117
NBA,2026-01-24 00:00:00+00:00,DAL vs MIL,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/nba-dal-mil-2026-01-25,Polymarket,DAL,-419
NBA,2026-01-24 00:00:00+00:00,DAL vs MIL,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/nba-dal-mil-2026-01-25,Polymarket,MIL,419
NBA,2026-01-24 00:00:00+00:00,DEN vs MEM,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/nba-den-mem-2026-01-25,Polymarket,DEN,-106
NBA,2026-01-24 00:00:00+00:00,DEN vs MEM,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/nba-den-mem-2026-01-25,Polymarket,MEM,106
NCAAB,2026-01-24 00:00:00+00:00,ATL vs NORTHEASTERN HUSKIES,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-neast-monm-2026-01-25,Polymarket,ATL,-127
NCAAB,2026-01-24 00:00:00+00:00,ATL vs NORTHEASTERN HUSKIES,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-neast-monm-2026-01-25,Polymarket,NORTHEASTERN HUSKIES,127
NCAAB,2026-01-24 00:00:00+00:00,CHA vs TULANE GREEN WAVE,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-tulane-charlt-2026-01-25,Polymarket,CHA,-199
NCAAB,2026-01-24 00:00:00+00:00,CHA vs TULANE GREEN WAVE,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-tulane-charlt-2026-01-25,Polymarket,TULANE GREEN WAVE,199
NCAAB,2026-01-24 00:00:00+00:00,LAC vs ST FRANCIS PA RED FLASH,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-stfpa-nhvn-2026-01-25,Polymarket,LAC,106
NCAAB,2026-01-24 00:00:00+00:00,LAC vs ST FRANCIS PA RED FLASH,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-stfpa-nhvn-2026-01-25,Polymarket,ST FRANCIS PA RED FLASH,-106
NCAAB,2026-01-25 00:00:00+00:00,ARI vs DET,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-txamc-lamar-2026-01-26,Polymarket,ARI,-441
NCAAB,2026-01-25 00:00:00+00:00,ARI vs DET,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-txamc-lamar-2026-01-26,Polymarket,DET,441
NCAAB,2026-01-25 00:00:00+00:00,ATL vs CAR,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-mdes-ncc-2026-01-26,Polymarket,ATL,-117
NCAAB,2026-01-25 00:00:00+00:00,ATL vs CAR,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-mdes-ncc-2026-01-26,Polymarket,CAR,117
NCAAB,2026-01-25 00:00:00+00:00,HOU vs MIN,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-abchr-tarl-2026-01-26,Polymarket,HOU,-400
NCAAB,2026-01-25 00:00:00+00:00,HOU vs MIN,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-abchr-tarl-2026-01-26,Polymarket,MIN,400
NCAAB,2026-01-25 00:00:00+00:00,HOWARD BISON vs PHI,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-howrd-coppst-2026-01-26,Polymarket,HOWARD BISON,-192
NCAAB,2026-01-25 00:00:00+00:00,HOWARD BISON vs PHI,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-howrd-coppst-2026-01-26,Polymarket,PHI,192
NCAAB,2026-01-25 00:00:00+00:00,JAX vs NJ,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-msvlst-south-2026-01-26,Polymarket,JAX,125
NCAAB,2026-01-25 00:00:00+00:00,JAX vs NJ,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-msvlst-south-2026-01-26,Polymarket,NJ,-125
NHL,2026-01-25 00:00:00+00:00,CBJ vs SAC,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/nhl-lak-cbj-2026-01-26,Polymarket,CBJ,111
NHL,2026-01-25 00:00:00+00:00,CBJ vs SAC,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/nhl-lak-cbj-2026-01-26,Polymarket,SAC,-111
NCAAB,2026-01-26 00:00:00+00:00,GEORGIA BULLDOGS vs TEN,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-tenn-ga-2026-01-27,Polymarket,GEORGIA BULLDOGS,100
NCAAB,2026-01-26 00:00:00+00:00,GEORGIA BULLDOGS vs TEN,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cbb-tenn-ga-2026-01-27,Polymarket,TEN,100
NCAAB,2026-01-26 00:00:00+00:00,MEM vs TULANE GREEN WAVE,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-tulane-mphs-2026-01-27,Polymarket,MEM,113
NCAAB,2026-01-26 00:00:00+00:00,MEM vs TULANE GREEN WAVE,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-tulane-mphs-2026-01-27,Polymarket,TULANE GREEN WAVE,-113
NCAAB,2026-01-26 00:00:00+00:00,PHI vs WAS,Moneyline,False,2026-02-12 20:04:39.247798+00:00,https://polymarket.com/event/cwbb-colu-coppst-2026-01-27,Polymarket,PHI,-3822
